file_name,label
Image_train_00209.jpg,label_0
Image_train_00210.jpg,label_1
Image_train_00211.jpg,label_1
Image_train_00212.jpg,label_0
Image_train_00213.jpg,label_0
Image_train_00214.jpg,label_2
Image_train_00215.jpg,label_3
Image_train_00216.jpg,label_2
Image_train_00217.jpg,label_0
Image_train_00218.jpg,label_1
Image_train_00219.jpg,label_0
Image_train_00220.jpg,label_0
Image_train_00221.jpg,label_1
Image_train_00222.jpg,label_0
Image_train_00223.jpg,label_0
Image_train_00224.jpg,label_0
Image_train_00225.jpg,label_0
Image_train_00226.jpg,label_0
Image_train_00227.jpg,label_0
Image_train_00228.jpg,label_1
Image_train_00229.jpg,label_0
Image_train_00230.jpg,label_0
Image_train_00231.jpg,label_0
Image_train_00232.jpg,label_0
Image_train_00233.jpg,label_0
Image_train_00234.jpg,label_0
Image_train_00235.jpg,label_0
Image_train_00236.jpg,label_1
Image_train_00237.jpg,label_1
Image_train_00238.jpg,label_2
Image_train_00239.jpg,label_1
Image_train_00240.jpg,label_1
Image_train_00241.jpg,label_0
Image_train_00242.jpg,label_1
Image_train_00243.jpg,label_0
Image_train_00244.jpg,label_2
Image_train_00245.jpg,label_1
Image_train_00246.jpg,label_1
Image_train_00247.jpg,label_1
Image_train_00248.jpg,label_0
Image_train_00249.jpg,label_0
Image_train_00250.jpg,label_1
Image_train_00251.jpg,label_0
Image_train_00252.jpg,label_1
Image_train_00253.jpg,label_1
Image_train_00254.jpg,label_1
Image_train_00255.jpg,label_0
Image_train_00256.jpg,label_0
Image_train_00257.jpg,label_1
Image_train_00258.jpg,label_1
Image_train_00259.jpg,label_0
Image_train_00260.jpg,label_1
Image_train_00261.jpg,label_1
Image_train_00262.jpg,label_2
Image_train_00263.jpg,label_1
Image_train_00264.jpg,label_1
Image_train_00265.jpg,label_0
Image_train_00266.jpg,label_0
Image_train_00267.jpg,label_1
Image_train_00268.jpg,label_0
Image_train_00269.jpg,label_1
Image_train_00270.jpg,label_1
Image_train_00271.jpg,label_1
Image_train_00272.jpg,label_1
Image_train_00273.jpg,label_0
Image_train_00274.jpg,label_0
Image_train_00275.jpg,label_2
Image_train_00276.jpg,label_1
Image_train_00277.jpg,label_0
Image_train_00278.jpg,label_1
Image_train_00279.jpg,label_1
Image_train_00280.jpg,label_2
Image_train_00281.jpg,label_0
Image_train_00282.jpg,label_0
Image_train_00283.jpg,label_0
Image_train_00284.jpg,label_1
Image_train_00285.jpg,label_1
Image_train_00286.jpg,label_0
Image_train_00287.jpg,label_1
Image_train_00288.jpg,label_1
Image_train_00289.jpg,label_0
Image_train_00290.jpg,label_0
Image_train_00291.jpg,label_0
Image_train_00292.jpg,label_1
Image_train_00293.jpg,label_1
Image_train_00294.jpg,label_1
Image_train_00295.jpg,label_0
Image_train_00296.jpg,label_0
Image_train_00297.jpg,label_1
Image_train_00298.jpg,label_1
Image_train_00299.jpg,label_1
Image_train_00300.jpg,label_1
Image_train_00301.jpg,label_0
Image_train_00302.jpg,label_1
Image_train_00303.jpg,label_0
Image_train_00304.jpg,label_1
Image_train_00305.jpg,label_0
Image_train_00306.jpg,label_1
Image_train_00307.jpg,label_0
Image_train_00308.jpg,label_0
Image_train_00309.jpg,label_0
Image_train_00310.jpg,label_1
Image_train_00311.jpg,label_1
Image_train_00312.jpg,label_2
Image_train_00313.jpg,label_1
Image_train_00314.jpg,label_1
Image_train_00315.jpg,label_0
Image_train_00316.jpg,label_1
Image_train_00317.jpg,label_1
Image_train_00318.jpg,label_1
Image_train_00319.jpg,label_1
Image_train_00320.jpg,label_1
Image_train_00321.jpg,label_0
Image_train_00322.jpg,label_0
Image_train_00323.jpg,label_1
Image_train_00324.jpg,label_0
Image_train_00325.jpg,label_1
Image_train_00326.jpg,label_0
Image_train_00327.jpg,label_0
Image_train_00328.jpg,label_1
Image_train_00329.jpg,label_1
Image_train_00330.jpg,label_1
Image_train_00331.jpg,label_0
Image_train_00332.jpg,label_1
Image_train_00333.jpg,label_0
Image_train_00334.jpg,label_0
Image_train_00335.jpg,label_0
Image_train_00336.jpg,label_1
Image_train_00337.jpg,label_1
Image_train_00338.jpg,label_1
Image_train_00339.jpg,label_1
Image_train_00340.jpg,label_1
Image_train_00341.jpg,label_0
Image_train_00342.jpg,label_1
Image_train_00343.jpg,label_1
Image_train_00344.jpg,label_0
Image_train_00345.jpg,label_0
Image_train_00346.jpg,label_1
Image_train_00347.jpg,label_0
Image_train_00348.jpg,label_0
Image_train_00349.jpg,label_1
Image_train_00350.jpg,label_0
Image_train_00351.jpg,label_0
Image_train_00352.jpg,label_0
Image_train_00353.jpg,label_0
Image_train_00354.jpg,label_0
Image_train_00355.jpg,label_0
Image_train_00356.jpg,label_1
Image_train_00357.jpg,label_0
Image_train_00358.jpg,label_0
Image_train_00359.jpg,label_0
Image_train_00360.jpg,label_1
Image_train_00361.jpg,label_1
Image_train_00362.jpg,label_1
Image_train_00363.jpg,label_1
Image_train_00364.jpg,label_0
Image_train_00365.jpg,label_1
Image_train_00366.jpg,label_2
Image_train_00367.jpg,label_0
Image_train_00368.jpg,label_2
Image_train_00369.jpg,label_0
Image_train_00370.jpg,label_1
Image_train_00371.jpg,label_1
Image_train_00372.jpg,label_0
Image_train_00373.jpg,label_0
Image_train_00374.jpg,label_1
Image_train_00375.jpg,label_1
Image_train_00376.jpg,label_1
Image_train_00377.jpg,label_0
Image_train_00378.jpg,label_1
Image_train_00379.jpg,label_1
Image_train_00380.jpg,label_0
Image_train_00381.jpg,label_1
Image_train_00382.jpg,label_2
Image_train_00383.jpg,label_2
Image_train_00384.jpg,label_1
Image_train_00385.jpg,label_1
Image_train_00386.jpg,label_0
Image_train_00387.jpg,label_0
Image_train_00388.jpg,label_1
Image_train_00389.jpg,label_0
Image_train_00390.jpg,label_1
Image_train_00391.jpg,label_1
Image_train_00392.jpg,label_1
Image_train_00393.jpg,label_0
Image_train_00394.jpg,label_0
Image_train_00395.jpg,label_0
Image_train_00396.jpg,label_0
Image_train_00397.jpg,label_1
Image_train_00398.jpg,label_0
Image_train_00399.jpg,label_0
Image_train_00400.jpg,label_1
Image_train_00401.jpg,label_0
Image_train_00402.jpg,label_1
Image_train_00403.jpg,label_0
Image_train_00404.jpg,label_0
Image_train_00405.jpg,label_0
Image_train_00406.jpg,label_0
Image_train_00407.jpg,label_1
Image_train_00408.jpg,label_0
Image_train_00409.jpg,label_1
Image_train_00410.jpg,label_0
Image_train_00411.jpg,label_1
Image_train_00412.jpg,label_1
Image_train_00413.jpg,label_0
Image_train_00414.jpg,label_0
Image_train_00415.jpg,label_1
Image_train_00416.jpg,label_0
Image_train_00417.jpg,label_0
Image_train_00418.jpg,label_1
Image_train_00419.jpg,label_1
Image_train_00420.jpg,label_1
Image_train_00421.jpg,label_1
Image_train_00422.jpg,label_1
Image_train_00423.jpg,label_0
Image_train_00424.jpg,label_0
Image_train_00425.jpg,label_1
Image_train_00426.jpg,label_1
Image_train_00427.jpg,label_1
Image_train_00428.jpg,label_1
Image_train_00429.jpg,label_1
Image_train_00430.jpg,label_1
Image_train_00431.jpg,label_1
Image_train_00432.jpg,label_0
Image_train_00433.jpg,label_1
Image_train_00434.jpg,label_1
Image_train_00435.jpg,label_1
Image_train_00436.jpg,label_1
Image_train_00437.jpg,label_0
Image_train_00438.jpg,label_1
Image_train_00439.jpg,label_0
Image_train_00440.jpg,label_0
Image_train_00441.jpg,label_1
Image_train_00442.jpg,label_0
Image_train_00443.jpg,label_0
Image_train_00444.jpg,label_1
Image_train_00445.jpg,label_1
Image_train_00446.jpg,label_1
Image_train_00447.jpg,label_0
Image_train_00448.jpg,label_0
Image_train_00449.jpg,label_1
Image_train_00450.jpg,label_1
Image_train_00451.jpg,label_1
Image_train_00452.jpg,label_0
Image_train_00453.jpg,label_0
Image_train_00454.jpg,label_0
Image_train_00455.jpg,label_1
Image_train_00456.jpg,label_0
Image_train_00457.jpg,label_1
Image_train_00458.jpg,label_1
Image_train_00459.jpg,label_0
Image_train_00460.jpg,label_1
Image_train_00461.jpg,label_0
Image_train_00462.jpg,label_0
Image_train_00463.jpg,label_1
Image_train_00464.jpg,label_1
Image_train_00465.jpg,label_0
Image_train_00466.jpg,label_0
Image_train_00467.jpg,label_0
Image_train_00468.jpg,label_0
Image_train_00469.jpg,label_0
Image_train_00470.jpg,label_1
Image_train_00471.jpg,label_0
Image_train_00472.jpg,label_1
Image_train_00473.jpg,label_0
Image_train_00474.jpg,label_2
Image_train_00475.jpg,label_0
Image_train_00476.jpg,label_0
Image_train_00477.jpg,label_0
Image_train_00478.jpg,label_2
Image_train_00479.jpg,label_1
Image_train_00480.jpg,label_1
Image_train_00481.jpg,label_0
Image_train_00482.jpg,label_0
Image_train_00483.jpg,label_0
Image_train_00484.jpg,label_1
Image_train_00485.jpg,label_1
Image_train_00486.jpg,label_1
Image_train_00487.jpg,label_1
Image_train_00488.jpg,label_1
Image_train_00489.jpg,label_1
Image_train_00490.jpg,label_1
Image_train_00491.jpg,label_0
Image_train_00492.jpg,label_0
Image_train_00493.jpg,label_1
Image_train_00494.jpg,label_1
Image_train_00495.jpg,label_0
Image_train_00496.jpg,label_0
Image_train_00497.jpg,label_0
Image_train_00498.jpg,label_1
Image_train_00499.jpg,label_0
Image_train_00500.jpg,label_0
Image_train_00501.jpg,label_1
Image_train_00502.jpg,label_0
Image_train_00503.jpg,label_0
Image_train_00504.jpg,label_0
Image_train_00505.jpg,label_1
Image_train_00506.jpg,label_1
Image_train_00507.jpg,label_0
Image_train_00508.jpg,label_1
Image_train_00509.jpg,label_0
Image_train_00510.jpg,label_2
Image_train_00511.jpg,label_1
Image_train_00512.jpg,label_0
Image_train_00513.jpg,label_0
Image_train_00514.jpg,label_0
Image_train_00515.jpg,label_2
Image_train_00516.jpg,label_0
Image_train_00517.jpg,label_0
Image_train_00518.jpg,label_1
Image_train_00519.jpg,label_1
Image_train_00520.jpg,label_0
Image_train_00521.jpg,label_0
Image_train_00522.jpg,label_1
Image_train_00523.jpg,label_0
Image_train_00524.jpg,label_1
Image_train_00525.jpg,label_0
Image_train_00526.jpg,label_1
Image_train_00527.jpg,label_0
Image_train_00528.jpg,label_0
Image_train_00529.jpg,label_0
Image_train_00530.jpg,label_1
Image_train_00531.jpg,label_1
Image_train_00532.jpg,label_2
Image_train_00533.jpg,label_0
Image_train_00534.jpg,label_0
Image_train_00535.jpg,label_0
Image_train_00536.jpg,label_2
Image_train_00537.jpg,label_0
Image_train_00538.jpg,label_0
Image_train_00539.jpg,label_1
Image_train_00540.jpg,label_0
Image_train_00541.jpg,label_1
Image_train_00542.jpg,label_0
Image_train_00543.jpg,label_0
Image_train_00544.jpg,label_0
Image_train_00545.jpg,label_1
Image_train_00546.jpg,label_1
Image_train_00547.jpg,label_1
Image_train_00548.jpg,label_1
Image_train_00549.jpg,label_0
Image_train_00550.jpg,label_0
Image_train_00551.jpg,label_1
Image_train_00552.jpg,label_1
Image_train_00553.jpg,label_0
Image_train_00554.jpg,label_1
Image_train_00555.jpg,label_1
Image_train_00556.jpg,label_1
Image_train_00557.jpg,label_0
Image_train_00558.jpg,label_0
Image_train_00559.jpg,label_0
Image_train_00560.jpg,label_0
Image_train_00561.jpg,label_0
Image_train_00562.jpg,label_1
Image_train_00563.jpg,label_1
Image_train_00564.jpg,label_0
Image_train_00565.jpg,label_0
Image_train_00566.jpg,label_0
Image_train_00567.jpg,label_0
Image_train_00568.jpg,label_1
Image_train_00569.jpg,label_1
Image_train_00570.jpg,label_2
Image_train_00571.jpg,label_1
Image_train_00572.jpg,label_1
Image_train_00573.jpg,label_1
Image_train_00574.jpg,label_1
Image_train_00575.jpg,label_2
Image_train_00576.jpg,label_0
Image_train_00577.jpg,label_1
Image_train_00578.jpg,label_1
Image_train_00579.jpg,label_0
Image_train_00580.jpg,label_1
Image_train_00581.jpg,label_1
Image_train_00582.jpg,label_0
Image_train_00583.jpg,label_1
Image_train_00584.jpg,label_0
Image_train_00585.jpg,label_1
Image_train_00586.jpg,label_0
Image_train_00587.jpg,label_1
Image_train_00588.jpg,label_1
Image_train_00589.jpg,label_0
Image_train_00590.jpg,label_2
Image_train_00591.jpg,label_0
Image_train_00592.jpg,label_0
Image_train_00593.jpg,label_1
Image_train_00594.jpg,label_0
Image_train_00595.jpg,label_1
Image_train_00596.jpg,label_1
Image_train_00597.jpg,label_0
Image_train_00598.jpg,label_1
Image_train_00599.jpg,label_0
Image_train_00600.jpg,label_1
Image_train_00601.jpg,label_3
Image_train_00602.jpg,label_1
Image_train_00603.jpg,label_0
Image_train_00604.jpg,label_1
Image_train_00605.jpg,label_1
Image_train_00606.jpg,label_0
Image_train_00607.jpg,label_1
Image_train_00608.jpg,label_0
Image_train_00609.jpg,label_0
Image_train_00610.jpg,label_0
Image_train_00611.jpg,label_0
Image_train_00612.jpg,label_0
Image_train_00613.jpg,label_0
Image_train_00614.jpg,label_0
Image_train_00615.jpg,label_0
Image_train_00616.jpg,label_0
Image_train_00617.jpg,label_0
Image_train_00618.jpg,label_0
Image_train_00619.jpg,label_1
Image_train_00620.jpg,label_1
Image_train_00621.jpg,label_1
Image_train_00622.jpg,label_0
Image_train_00623.jpg,label_0
Image_train_00624.jpg,label_1
Image_train_00625.jpg,label_1
Image_train_00626.jpg,label_1
Image_train_00627.jpg,label_1
Image_train_00628.jpg,label_1
Image_train_00629.jpg,label_1
Image_train_00630.jpg,label_0
Image_train_00631.jpg,label_1
Image_train_00632.jpg,label_0
Image_train_00633.jpg,label_0
Image_train_00634.jpg,label_0
Image_train_00635.jpg,label_1
Image_train_00636.jpg,label_0
Image_train_00637.jpg,label_1
Image_train_00638.jpg,label_1
Image_train_00639.jpg,label_0
Image_train_00640.jpg,label_0
Image_train_00641.jpg,label_0
Image_train_00642.jpg,label_5
Image_train_00643.jpg,label_0
Image_train_00644.jpg,label_1
Image_train_00645.jpg,label_0
Image_train_00646.jpg,label_0
Image_train_00647.jpg,label_0
Image_train_00648.jpg,label_1
Image_train_00649.jpg,label_1
Image_train_00650.jpg,label_1
Image_train_00651.jpg,label_0
Image_train_00652.jpg,label_0
Image_train_00653.jpg,label_0
Image_train_00654.jpg,label_1
Image_train_00655.jpg,label_1
Image_train_00656.jpg,label_0
Image_train_00657.jpg,label_1
Image_train_00658.jpg,label_1
Image_train_00659.jpg,label_0
Image_train_00660.jpg,label_0
Image_train_00661.jpg,label_1
Image_train_00662.jpg,label_0
Image_train_00663.jpg,label_0
Image_train_00664.jpg,label_1
Image_train_00665.jpg,label_0
Image_train_00666.jpg,label_0
Image_train_00667.jpg,label_1
Image_train_00668.jpg,label_0
Image_train_00669.jpg,label_1
Image_train_00670.jpg,label_0
Image_train_00671.jpg,label_1
Image_train_00672.jpg,label_0
Image_train_00673.jpg,label_1
Image_train_00674.jpg,label_1
Image_train_00675.jpg,label_0
Image_train_00676.jpg,label_0
Image_train_00677.jpg,label_1
Image_train_00678.jpg,label_1
Image_train_00679.jpg,label_0
Image_train_00680.jpg,label_0
Image_train_00681.jpg,label_1
Image_train_00682.jpg,label_1
Image_train_00683.jpg,label_1
Image_train_00684.jpg,label_1
Image_train_00685.jpg,label_0
Image_train_00686.jpg,label_0
Image_train_00687.jpg,label_1
Image_train_00688.jpg,label_0
Image_train_00689.jpg,label_1
Image_train_00690.jpg,label_1
Image_train_00691.jpg,label_1
Image_train_00692.jpg,label_1
Image_train_00693.jpg,label_1
Image_train_00694.jpg,label_1
Image_train_00695.jpg,label_2
Image_train_00696.jpg,label_2
Image_train_00697.jpg,label_1
Image_train_00698.jpg,label_0
Image_train_00699.jpg,label_0
Image_train_00700.jpg,label_1
Image_train_00701.jpg,label_0
Image_train_00702.jpg,label_0
Image_train_00703.jpg,label_0
Image_train_00704.jpg,label_0
Image_train_00705.jpg,label_1
Image_train_00706.jpg,label_1
Image_train_00707.jpg,label_1
Image_train_00708.jpg,label_1
Image_train_00709.jpg,label_0
Image_train_00710.jpg,label_0
Image_train_00711.jpg,label_1
Image_train_00712.jpg,label_1
Image_train_00713.jpg,label_0
Image_train_00714.jpg,label_0
Image_train_00715.jpg,label_0
Image_train_00716.jpg,label_1
Image_train_00717.jpg,label_0
Image_train_00718.jpg,label_1
Image_train_00719.jpg,label_0
Image_train_00720.jpg,label_1
Image_train_00721.jpg,label_1
Image_train_00722.jpg,label_1
Image_train_00723.jpg,label_1
Image_train_00724.jpg,label_1
Image_train_00725.jpg,label_0
Image_train_00726.jpg,label_0
Image_train_00727.jpg,label_0
Image_train_00728.jpg,label_1
Image_train_00729.jpg,label_0
Image_train_00730.jpg,label_1
Image_train_00731.jpg,label_1
Image_train_00732.jpg,label_0
Image_train_00733.jpg,label_1
Image_train_00734.jpg,label_0
Image_train_00735.jpg,label_1
Image_train_00736.jpg,label_0
Image_train_00737.jpg,label_1
Image_train_00738.jpg,label_1
Image_train_00739.jpg,label_1
Image_train_00740.jpg,label_0
Image_train_00741.jpg,label_1
Image_train_00742.jpg,label_1
Image_train_00743.jpg,label_1
Image_train_00744.jpg,label_0
Image_train_00745.jpg,label_0
Image_train_00746.jpg,label_1
Image_train_00747.jpg,label_1
Image_train_00748.jpg,label_1
Image_train_00749.jpg,label_0
Image_train_00750.jpg,label_0
Image_train_00751.jpg,label_1
Image_train_00752.jpg,label_0
Image_train_00753.jpg,label_2
Image_train_00754.jpg,label_1
Image_train_00755.jpg,label_0
Image_train_00756.jpg,label_1
Image_train_00757.jpg,label_0
Image_train_00758.jpg,label_2
Image_train_00759.jpg,label_0
Image_train_00760.jpg,label_1
Image_train_00761.jpg,label_0
Image_train_00762.jpg,label_2
Image_train_00763.jpg,label_0
Image_train_00764.jpg,label_0
Image_train_00765.jpg,label_2
Image_train_00766.jpg,label_0
Image_train_00767.jpg,label_1
Image_train_00768.jpg,label_0
Image_train_00769.jpg,label_2
Image_train_00770.jpg,label_1
Image_train_00771.jpg,label_1
Image_train_00772.jpg,label_0
Image_train_00773.jpg,label_0
Image_train_00774.jpg,label_1
Image_train_00775.jpg,label_0
Image_train_00776.jpg,label_0
Image_train_00777.jpg,label_0
Image_train_00778.jpg,label_0
Image_train_00779.jpg,label_1
Image_train_00780.jpg,label_0
Image_train_00781.jpg,label_0
Image_train_00782.jpg,label_1
Image_train_00783.jpg,label_0
Image_train_00784.jpg,label_1
Image_train_00785.jpg,label_0
Image_train_00786.jpg,label_1
Image_train_00787.jpg,label_1
Image_train_00788.jpg,label_1
Image_train_00789.jpg,label_1
Image_train_00790.jpg,label_1
Image_train_00791.jpg,label_1
Image_train_00792.jpg,label_1
Image_train_00793.jpg,label_0
Image_train_00794.jpg,label_1
Image_train_00795.jpg,label_1
Image_train_00796.jpg,label_1
Image_train_00797.jpg,label_0
Image_train_00798.jpg,label_0
Image_train_00799.jpg,label_2
Image_train_00800.jpg,label_4
Image_train_00801.jpg,label_4
Image_train_00802.jpg,label_4
Image_train_00803.jpg,label_4
Image_train_00804.jpg,label_4
Image_train_00805.jpg,label_4
Image_train_00806.jpg,label_4
Image_train_00807.jpg,label_4
Image_train_00808.jpg,label_4
Image_train_00809.jpg,label_4
Image_train_00810.jpg,label_4
Image_train_00811.jpg,label_4
Image_train_00812.jpg,label_4
Image_train_00813.jpg,label_4
Image_train_00814.jpg,label_4
Image_train_00815.jpg,label_4
Image_train_00816.jpg,label_4
Image_train_00817.jpg,label_4
Image_train_00818.jpg,label_4
Image_train_00819.jpg,label_4
Image_train_00820.jpg,label_1
Image_train_00821.jpg,label_4
Image_train_00822.jpg,label_4
Image_train_00823.jpg,label_4
Image_train_00824.jpg,label_4
Image_train_00825.jpg,label_4
Image_train_00826.jpg,label_4
Image_train_00827.jpg,label_2
Image_train_00828.jpg,label_4
Image_train_00829.jpg,label_4
Image_train_00830.jpg,label_4
Image_train_00831.jpg,label_4
Image_train_00832.jpg,label_4
Image_train_00833.jpg,label_4
Image_train_00834.jpg,label_4
Image_train_00835.jpg,label_4
Image_train_00836.jpg,label_2
Image_train_00837.jpg,label_4
Image_train_00838.jpg,label_4
Image_train_00839.jpg,label_4
Image_train_00840.jpg,label_4
Image_train_00841.jpg,label_4
Image_train_00842.jpg,label_4
Image_train_00843.jpg,label_4
Image_train_00844.jpg,label_1
Image_train_00845.jpg,label_4
Image_train_00846.jpg,label_4
Image_train_00847.jpg,label_4
Image_train_00848.jpg,label_4
Image_train_00849.jpg,label_4
Image_train_00850.jpg,label_4
Image_train_00851.jpg,label_4
Image_train_00852.jpg,label_4
Image_train_00853.jpg,label_4
Image_train_00854.jpg,label_4
Image_train_00855.jpg,label_4
Image_train_00856.jpg,label_1
Image_train_00857.jpg,label_4
Image_train_00858.jpg,label_4
Image_train_00859.jpg,label_4
Image_train_00860.jpg,label_4
Image_train_00861.jpg,label_4
Image_train_00862.jpg,label_4
Image_train_00863.jpg,label_4
Image_train_00864.jpg,label_4
Image_train_00865.jpg,label_4
Image_train_00866.jpg,label_4
Image_train_00867.jpg,label_4
Image_train_00868.jpg,label_4
Image_train_00869.jpg,label_2
Image_train_00870.jpg,label_4
Image_train_00871.jpg,label_2
Image_train_00872.jpg,label_4
Image_train_00873.jpg,label_4
Image_train_00874.jpg,label_4
